date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index
2026-03-15,P1311,Electronics,Samsung,IN,app,Spring,58.51,29.25,-50.01,50,Clearance,6,175.5,251,0,136.36
2026-03-16,P1311,Electronics,Samsung,IN,web,Spring,58.51,40.96,-29.99,30,Percentage Discount,6,245.76,429,0,136.36
2026-03-17,P1311,Electronics,Samsung,IN,app,Spring,58.51,58.51,0.0,0,None,6,351.06,243,0,136.36
2026-03-18,P1311,Electronics,Samsung,IN,web,Spring,58.51,49.73,-15.01,15,Percentage Discount,5,248.65,379,0,113.64
2026-03-19,P1311,Electronics,Samsung,IN,mobile,Spring,58.51,43.88,-25.0,25,Percentage Discount,7,307.16,253,0,159.09
2026-03-20,P1311,Electronics,Samsung,IN,web,Spring,58.51,35.11,-39.99,40,Flash Sale,8,280.88,246,0,181.82
2026-03-21,P1311,Electronics,Samsung,IN,mobile,Spring,58.51,46.81,-20.0,20,Flash Sale,6,280.86,169,0,136.36
2026-03-22,P1311,Electronics,Samsung,IN,app,Spring,58.51,58.51,0.0,0,None,5,292.55,292,0,113.64
2026-03-23,P1311,Electronics,Samsung,IN,app,Spring,58.51,40.96,-29.99,30,Clearance,9,368.64,250,0,204.55
2026-03-24,P1311,Electronics,Samsung,IN,web,Spring,58.51,58.51,0.0,0,None,4,234.04,166,0,90.91
2026-03-25,P1311,Electronics,Samsung,IN,web,Spring,58.51,58.51,0.0,0,None,4,234.04,165,0,90.91
2026-03-26,P1311,Electronics,Samsung,IN,mobile,Spring,58.51,40.96,-29.99,30,Percentage Discount,6,245.76,263,0,136.36
2026-03-27,P1311,Electronics,Samsung,IN,web,Spring,58.51,58.51,0.0,0,None,3,175.53,180,0,68.18
2026-03-28,P1311,Electronics,Samsung,IN,mobile,Spring,58.51,43.88,-25.0,25,Percentage Discount,5,219.4,172,0,113.64
2026-03-29,P1311,Electronics,Samsung,IN,mobile,Spring,58.51,58.51,0.0,0,None,3,175.53,210,0,68.18
2026-03-30,P1311,Electronics,Samsung,IN,web,Spring,58.51,43.88,-25.0,25,Percentage Discount,6,263.28,495,0,136.36
2026-03-31,P1311,Electronics,Samsung,IN,app,Spring,58.51,40.96,-29.99,30,Percentage Discount,7,286.72,505,0,159.09
2026-01-01,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,17,7071.15,215,0,110.39
2026-01-02,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,21,8734.95,94,0,136.36
2026-01-03,P1312,Electronics,Apple,UK,app,Winter,415.95,353.56,-15.0,15,Member Offer,18,6364.08,203,0,116.88
2026-01-04,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,16,6655.2,283,0,103.9
2026-01-05,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,414,0,129.87
2026-01-06,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,9,3743.55,130,0,58.44
2026-01-07,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,20,8319.0,289,0,129.87
2026-01-08,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,12,4991.4,403,0,77.92
2026-01-09,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,22,9150.9,207,0,142.86
2026-01-10,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,280,0,129.87
2026-01-11,P1312,Electronics,Apple,UK,web,Winter,415.95,332.76,-20.0,20,Percentage Discount,21,6987.96,339,0,136.36
2026-01-12,P1312,Electronics,Apple,UK,app,Winter,415.95,291.16,-30.0,30,Percentage Discount,30,8734.8,209,0,194.81
2026-01-13,P1312,Electronics,Apple,UK,mobile,Winter,415.95,291.16,-30.0,30,Percentage Discount,23,6696.68,223,0,149.35
2026-01-14,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,316,0,97.4
2026-01-15,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,18,7487.1,192,0,116.88
2026-01-16,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,14,5823.3,195,0,90.91
2026-01-17,P1312,Electronics,Apple,UK,mobile,Winter,415.95,311.96,-25.0,25,Percentage Discount,18,5615.28,436,0,116.88
2026-01-18,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,18,7487.1,234,0,116.88
2026-01-19,P1312,Electronics,Apple,UK,app,Winter,415.95,270.37,-35.0,35,Buy One Get One,24,6488.88,246,0,155.84
2026-01-20,P1312,Electronics,Apple,UK,web,Winter,415.95,249.57,-40.0,40,Clearance,19,4741.83,366,0,123.38
2026-01-21,P1312,Electronics,Apple,UK,web,Winter,415.95,332.76,-20.0,20,Percentage Discount,13,4325.88,152,0,84.42
2026-01-22,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,15,6239.25,318,0,97.4
2026-01-23,P1312,Electronics,Apple,UK,web,Winter,415.95,291.16,-30.0,30,Percentage Discount,16,4658.56,136,0,103.9
2026-01-24,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,22,9150.9,206,0,142.86
2026-01-25,P1312,Electronics,Apple,UK,mobile,Winter,415.95,249.57,-40.0,40,Clearance,37,9234.09,272,0,240.26
2026-01-26,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,17,7071.15,200,0,110.39
2026-01-27,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,14,5823.3,185,0,90.91
2026-01-28,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,17,7071.15,289,0,110.39
2026-01-29,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,234,0,129.87
2026-01-30,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,227,0,97.4
2026-01-31,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,18,7487.1,252,0,116.88
2026-02-01,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,19,7903.05,70,0,123.38
2026-02-02,P1312,Electronics,Apple,UK,web,Winter,415.95,270.37,-35.0,35,Buy One Get One,21,5677.77,397,0,136.36
2026-02-03,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,17,7071.15,288,0,110.39
2026-02-04,P1312,Electronics,Apple,UK,web,Winter,415.95,249.57,-40.0,40,Clearance,28,6987.96,321,0,181.82
2026-02-05,P1312,Electronics,Apple,UK,web,Winter,415.95,311.96,-25.0,25,Percentage Discount,25,7799.0,122,0,162.34
2026-02-06,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,18,7487.1,174,0,116.88
2026-02-07,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,14,5823.3,346,0,90.91
2026-02-08,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,243,0,97.4
2026-02-09,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,20,8319.0,438,0,129.87
2026-02-10,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,17,7071.15,296,0,110.39
2026-02-11,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,23,9566.85,201,0,149.35
2026-02-12,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,21,8734.95,226,0,136.36
2026-02-13,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,17,7071.15,301,0,110.39
2026-02-14,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,19,7903.05,279,0,123.38
2026-02-15,P1312,Electronics,Apple,UK,mobile,Winter,415.95,291.16,-30.0,30,Flash Sale,21,6114.36,332,0,136.36
2026-02-16,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,21,8734.95,291,0,136.36
2026-02-17,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,368,0,97.4
2026-02-18,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,19,7903.05,277,0,123.38
2026-02-19,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,19,7903.05,183,0,123.38
2026-02-20,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,9,3743.55,188,0,58.44
2026-02-21,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,339,0,129.87
2026-02-22,P1312,Electronics,Apple,UK,mobile,Winter,415.95,332.76,-20.0,20,Flash Sale,18,5989.68,302,0,116.88
2026-02-23,P1312,Electronics,Apple,UK,app,Winter,415.95,415.95,0.0,0,None,19,7903.05,208,0,123.38
2026-02-24,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,181,0,110.39
2026-02-25,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,193,0,129.87
2026-02-26,P1312,Electronics,Apple,UK,mobile,Winter,415.95,249.57,-40.0,40,Flash Sale,20,4991.4,208,0,129.87
2026-02-27,P1312,Electronics,Apple,UK,web,Winter,415.95,415.95,0.0,0,None,13,5407.35,252,0,84.42
2026-02-28,P1312,Electronics,Apple,UK,mobile,Winter,415.95,415.95,0.0,0,None,19,7903.05,406,0,123.38
2026-03-01,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,11,4575.45,288,0,71.43
2026-03-02,P1312,Electronics,Apple,UK,app,Spring,415.95,291.16,-30.0,30,Flash Sale,20,5823.2,273,0,129.87
2026-03-03,P1312,Electronics,Apple,UK,app,Spring,415.95,353.56,-15.0,15,Percentage Discount,21,7424.76,128,0,136.36
2026-03-04,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,14,5823.3,342,0,90.91
2026-03-05,P1312,Electronics,Apple,UK,app,Spring,415.95,270.37,-35.0,35,Buy One Get One,18,4866.66,317,0,116.88
2026-03-06,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,13,5407.35,366,0,84.42
2026-03-07,P1312,Electronics,Apple,UK,app,Spring,415.95,415.95,0.0,0,None,14,5823.3,234,0,90.91
2026-03-08,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,17,7071.15,131,0,110.39
2026-03-09,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,10,4159.5,156,0,64.94
2026-03-10,P1312,Electronics,Apple,UK,mobile,Spring,415.95,291.16,-30.0,30,Percentage Discount,24,6987.84,247,0,155.84
2026-03-11,P1312,Electronics,Apple,UK,web,Spring,415.95,291.16,-30.0,30,Flash Sale,16,4658.56,342,0,103.9
2026-03-12,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,16,6655.2,481,0,103.9
2026-03-13,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,16,6655.2,181,0,103.9
2026-03-14,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,16,6655.2,362,0,103.9
2026-03-15,P1312,Electronics,Apple,UK,mobile,Spring,415.95,291.16,-30.0,30,Flash Sale,15,4367.4,205,0,97.4
2026-03-16,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,17,7071.15,256,0,110.39
2026-03-17,P1312,Electronics,Apple,UK,web,Spring,415.95,353.56,-15.0,15,Percentage Discount,17,6010.52,194,0,110.39
2026-03-18,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,12,4991.4,291,0,77.92
2026-03-19,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,17,7071.15,269,0,110.39
2026-03-20,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,8,3327.6,302,0,51.95
2026-03-21,P1312,Electronics,Apple,UK,app,Spring,415.95,415.95,0.0,0,None,13,5407.35,200,0,84.42
2026-03-22,P1312,Electronics,Apple,UK,web,Spring,415.95,311.96,-25.0,25,Percentage Discount,19,5927.24,191,0,123.38
2026-03-23,P1312,Electronics,Apple,UK,mobile,Spring,415.95,415.95,0.0,0,None,16,6655.2,270,0,103.9
2026-03-24,P1312,Electronics,Apple,UK,app,Spring,415.95,249.57,-40.0,40,Clearance,22,5490.54,278,0,142.86
2026-03-25,P1312,Electronics,Apple,UK,app,Spring,415.95,415.95,0.0,0,None,16,6655.2,271,0,103.9
2026-03-26,P1312,Electronics,Apple,UK,web,Spring,415.95,353.56,-15.0,15,Percentage Discount,15,5303.4,123,0,97.4
2026-03-27,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,15,6239.25,256,0,97.4
2026-03-28,P1312,Electronics,Apple,UK,web,Spring,415.95,332.76,-20.0,20,Percentage Discount,17,5656.92,236,0,110.39
2026-03-29,P1312,Electronics,Apple,UK,app,Spring,415.95,415.95,0.0,0,None,21,8734.95,301,0,136.36
2026-03-30,P1312,Electronics,Apple,UK,web,Spring,415.95,353.56,-15.0,15,Member Offer,14,4949.84,431,0,90.91
2026-03-31,P1312,Electronics,Apple,UK,web,Spring,415.95,415.95,0.0,0,None,13,5407.35,429,0,84.42
2026-01-01,P1312,Electronics,Apple,CA,app,Winter,415.95,415.95,0.0,0,None,15,6239.25,251,0,97.4
2026-01-02,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,17,7071.15,214,0,110.39
2026-01-03,P1312,Electronics,Apple,CA,app,Winter,415.95,249.57,-40.0,40,Clearance,24,5989.68,397,0,155.84
2026-01-04,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,16,6655.2,111,0,103.9
2026-01-05,P1312,Electronics,Apple,CA,mobile,Winter,415.95,374.36,-10.0,10,Member Offer,17,6364.12,158,0,110.39
2026-01-06,P1312,Electronics,Apple,CA,app,Winter,415.95,270.37,-35.0,35,Buy One Get One,25,6759.25,326,0,162.34
2026-01-07,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,18,7487.1,279,0,116.88
2026-01-08,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,211,0,97.4
2026-01-09,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,15,6239.25,266,0,97.4
2026-01-10,P1312,Electronics,Apple,CA,app,Winter,415.95,291.16,-30.0,30,Percentage Discount,20,5823.2,299,0,129.87
2026-01-11,P1312,Electronics,Apple,CA,app,Winter,415.95,415.95,0.0,0,None,23,9566.85,245,0,149.35
2026-01-12,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,225,0,110.39
2026-01-13,P1312,Electronics,Apple,CA,mobile,Winter,415.95,332.76,-20.0,20,Percentage Discount,24,7986.24,270,0,155.84
2026-01-14,P1312,Electronics,Apple,CA,app,Winter,415.95,415.95,0.0,0,None,22,9150.9,317,0,142.86
2026-01-15,P1312,Electronics,Apple,CA,app,Winter,415.95,270.37,-35.0,35,Buy One Get One,29,7840.73,266,0,188.31
2026-01-16,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,200,0,110.39
2026-01-17,P1312,Electronics,Apple,CA,mobile,Winter,415.95,207.97,-50.0,50,Clearance,26,5407.22,130,0,168.83
2026-01-18,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,14,5823.3,325,0,90.91
2026-01-19,P1312,Electronics,Apple,CA,web,Winter,415.95,249.57,-40.0,40,Clearance,23,5740.11,253,0,149.35
2026-01-20,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,13,5407.35,294,0,84.42
2026-01-21,P1312,Electronics,Apple,CA,web,Winter,415.95,270.37,-35.0,35,Buy One Get One,19,5137.03,367,0,123.38
2026-01-22,P1312,Electronics,Apple,CA,mobile,Winter,415.95,291.16,-30.0,30,Flash Sale,28,8152.48,125,0,181.82
2026-01-23,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,14,5823.3,209,0,90.91
2026-01-24,P1312,Electronics,Apple,CA,app,Winter,415.95,249.57,-40.0,40,Flash Sale,25,6239.25,257,0,162.34
2026-01-25,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,16,6655.2,329,0,103.9
2026-01-26,P1312,Electronics,Apple,CA,web,Winter,415.95,270.37,-35.0,35,Buy One Get One,22,5948.14,319,0,142.86
2026-01-27,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,16,6655.2,227,0,103.9
2026-01-28,P1312,Electronics,Apple,CA,mobile,Winter,415.95,249.57,-40.0,40,Clearance,21,5240.97,269,0,136.36
2026-01-29,P1312,Electronics,Apple,CA,app,Winter,415.95,395.15,-5.0,5,Member Offer,26,10273.9,306,0,168.83
2026-01-30,P1312,Electronics,Apple,CA,web,Winter,415.95,353.56,-15.0,15,Member Offer,21,7424.76,382,0,136.36
2026-01-31,P1312,Electronics,Apple,CA,web,Winter,415.95,291.16,-30.0,30,Percentage Discount,11,3202.76,296,0,71.43
2026-02-01,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,20,8319.0,326,0,129.87
2026-02-02,P1312,Electronics,Apple,CA,web,Winter,415.95,291.16,-30.0,30,Percentage Discount,20,5823.2,307,0,129.87
2026-02-03,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,18,7487.1,196,0,116.88
2026-02-04,P1312,Electronics,Apple,CA,web,Winter,415.95,332.76,-20.0,20,Flash Sale,17,5656.92,203,0,110.39
2026-02-05,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,16,6655.2,121,0,103.9
2026-02-06,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,266,0,110.39
2026-02-07,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,13,5407.35,245,0,84.42
2026-02-08,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,14,5823.3,348,0,90.91
2026-02-09,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,16,6655.2,391,0,103.9
2026-02-10,P1312,Electronics,Apple,CA,web,Winter,415.95,291.16,-30.0,30,Clearance,10,2911.6,406,0,64.94
2026-02-11,P1312,Electronics,Apple,CA,mobile,Winter,415.95,332.76,-20.0,20,Percentage Discount,23,7653.48,239,0,149.35
2026-02-12,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,224,0,97.4
2026-02-13,P1312,Electronics,Apple,CA,mobile,Winter,415.95,332.76,-20.0,20,Percentage Discount,23,7653.48,182,0,149.35
2026-02-14,P1312,Electronics,Apple,CA,web,Winter,415.95,207.97,-50.0,50,Clearance,26,5407.22,222,0,168.83
2026-02-15,P1312,Electronics,Apple,CA,mobile,Winter,415.95,332.76,-20.0,20,Percentage Discount,22,7320.72,91,0,142.86
2026-02-16,P1312,Electronics,Apple,CA,app,Winter,415.95,249.57,-40.0,40,Flash Sale,34,8485.38,343,0,220.78
2026-02-17,P1312,Electronics,Apple,CA,app,Winter,415.95,415.95,0.0,0,None,13,5407.35,222,0,84.42
2026-02-18,P1312,Electronics,Apple,CA,app,Winter,415.95,374.36,-10.0,10,Percentage Discount,20,7487.2,239,0,129.87
2026-02-19,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,11,4575.45,206,0,71.43
2026-02-20,P1312,Electronics,Apple,CA,app,Winter,415.95,353.56,-15.0,15,Member Offer,18,6364.08,281,0,116.88
2026-02-21,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,13,5407.35,304,0,84.42
2026-02-22,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,18,7487.1,159,0,116.88
2026-02-23,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,19,7903.05,384,0,123.38
2026-02-24,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,11,4575.45,343,0,71.43
2026-02-25,P1312,Electronics,Apple,CA,web,Winter,415.95,374.36,-10.0,10,Percentage Discount,12,4492.32,380,0,77.92
2026-02-26,P1312,Electronics,Apple,CA,mobile,Winter,415.95,415.95,0.0,0,None,21,8734.95,223,0,136.36
2026-02-27,P1312,Electronics,Apple,CA,web,Winter,415.95,291.16,-30.0,30,Percentage Discount,19,5532.04,331,0,123.38
2026-02-28,P1312,Electronics,Apple,CA,web,Winter,415.95,415.95,0.0,0,None,15,6239.25,172,0,97.4
2026-03-01,P1312,Electronics,Apple,CA,web,Spring,415.95,291.16,-30.0,30,Percentage Discount,17,4949.72,358,0,110.39
2026-03-02,P1312,Electronics,Apple,CA,web,Spring,415.95,415.95,0.0,0,None,13,5407.35,321,0,84.42
2026-03-03,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,15,6239.25,277,0,97.4
2026-03-04,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,18,7487.1,191,0,116.88
2026-03-05,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,12,4991.4,302,0,77.92
2026-03-06,P1312,Electronics,Apple,CA,web,Spring,415.95,353.56,-15.0,15,Percentage Discount,12,4242.72,224,0,77.92
2026-03-07,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,10,4159.5,303,0,64.94
2026-03-08,P1312,Electronics,Apple,CA,mobile,Spring,415.95,249.57,-40.0,40,Flash Sale,22,5490.54,272,0,142.86
2026-03-09,P1312,Electronics,Apple,CA,web,Spring,415.95,332.76,-20.0,20,Flash Sale,18,5989.68,277,0,116.88
2026-03-10,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,13,5407.35,332,0,84.42
2026-03-11,P1312,Electronics,Apple,CA,app,Spring,415.95,415.95,0.0,0,None,14,5823.3,295,0,90.91
2026-03-12,P1312,Electronics,Apple,CA,app,Spring,415.95,291.16,-30.0,30,Percentage Discount,23,6696.68,286,0,149.35
2026-03-13,P1312,Electronics,Apple,CA,mobile,Spring,415.95,332.76,-20.0,20,Flash Sale,17,5656.92,287,0,110.39
2026-03-14,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,18,7487.1,313,0,116.88
2026-03-15,P1312,Electronics,Apple,CA,app,Spring,415.95,374.36,-10.0,10,Member Offer,17,6364.12,318,0,110.39
2026-03-16,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,18,7487.1,290,0,116.88
2026-03-17,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,14,5823.3,264,0,90.91
2026-03-18,P1312,Electronics,Apple,CA,mobile,Spring,415.95,291.16,-30.0,30,Percentage Discount,20,5823.2,289,0,129.87
2026-03-19,P1312,Electronics,Apple,CA,web,Spring,415.95,415.95,0.0,0,None,14,5823.3,495,0,90.91
2026-03-20,P1312,Electronics,Apple,CA,web,Spring,415.95,311.96,-25.0,25,Percentage Discount,24,7487.04,232,0,155.84
2026-03-21,P1312,Electronics,Apple,CA,web,Spring,415.95,415.95,0.0,0,None,13,5407.35,70,0,84.42
2026-03-22,P1312,Electronics,Apple,CA,app,Spring,415.95,415.95,0.0,0,None,15,6239.25,367,0,97.4
2026-03-23,P1312,Electronics,Apple,CA,app,Spring,415.95,415.95,0.0,0,None,21,8734.95,286,0,136.36
2026-03-24,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,22,9150.9,290,0,142.86
2026-03-25,P1312,Electronics,Apple,CA,app,Spring,415.95,270.37,-35.0,35,Buy One Get One,21,5677.77,180,0,136.36
2026-03-26,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,16,6655.2,155,0,103.9
2026-03-27,P1312,Electronics,Apple,CA,web,Spring,415.95,291.16,-30.0,30,Percentage Discount,22,6405.52,105,0,142.86
2026-03-28,P1312,Electronics,Apple,CA,web,Spring,415.95,415.95,0.0,0,None,10,4159.5,154,0,64.94
2026-03-29,P1312,Electronics,Apple,CA,mobile,Spring,415.95,415.95,0.0,0,None,17,7071.15,268,0,110.39
2026-03-30,P1312,Electronics,Apple,CA,app,Spring,415.95,415.95,0.0,0,None,19,7903.05,128,0,123.38
2026-03-31,P1312,Electronics,Apple,CA,web,Spring,415.95,311.96,-25.0,25,Percentage Discount,17,5303.32,169,0,110.39
2026-01-01,P1312,Electronics,Apple,IN,mobile,Winter,415.95,270.37,-35.0,35,Buy One Get One,32,8651.84,197,0,207.79
2026-01-02,P1312,Electronics,Apple,IN,mobile,Winter,415.95,395.15,-5.0,5,Member Offer,19,7507.85,175,0,123.38
2026-01-03,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,16,6655.2,319,0,103.9
2026-01-04,P1312,Electronics,Apple,IN,web,Winter,415.95,374.36,-10.0,10,Percentage Discount,17,6364.12,315,0,110.39
2026-01-05,P1312,Electronics,Apple,IN,web,Winter,415.95,291.16,-30.0,30,Percentage Discount,18,5240.88,236,0,116.88
2026-01-06,P1312,Electronics,Apple,IN,app,Winter,415.95,332.76,-20.0,20,Percentage Discount,24,7986.24,323,0,155.84
2026-01-07,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,13,5407.35,361,0,84.42
2026-01-08,P1312,Electronics,Apple,IN,mobile,Winter,415.95,415.95,0.0,0,None,14,5823.3,287,0,90.91
2026-01-09,P1312,Electronics,Apple,IN,web,Winter,415.95,270.37,-35.0,35,Buy One Get One,18,4866.66,332,0,116.88
2026-01-10,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,20,8319.0,168,0,129.87
2026-01-11,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,21,8734.95,336,0,136.36
2026-01-12,P1312,Electronics,Apple,IN,mobile,Winter,415.95,395.15,-5.0,5,Member Offer,16,6322.4,301,0,103.9
2026-01-13,P1312,Electronics,Apple,IN,mobile,Winter,415.95,415.95,0.0,0,None,18,7487.1,329,0,116.88
2026-01-14,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,21,8734.95,266,0,136.36
2026-01-15,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,14,5823.3,245,0,90.91
2026-01-16,P1312,Electronics,Apple,IN,app,Winter,415.95,415.95,0.0,0,None,16,6655.2,154,0,103.9
2026-01-17,P1312,Electronics,Apple,IN,app,Winter,415.95,270.37,-35.0,35,Buy One Get One,30,8111.1,349,0,194.81
2026-01-18,P1312,Electronics,Apple,IN,web,Winter,415.95,270.37,-35.0,35,Buy One Get One,13,3514.81,165,0,84.42
2026-01-19,P1312,Electronics,Apple,IN,web,Winter,415.95,249.57,-40.0,40,Clearance,19,4741.83,196,0,123.38
2026-01-20,P1312,Electronics,Apple,IN,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,234,0,110.39
2026-01-21,P1312,Electronics,Apple,IN,mobile,Winter,415.95,415.95,0.0,0,None,17,7071.15,281,0,110.39
